name,series_id,serial_number,rarity
Nights of Remaining Two Weeks,95,SY/WE09-27,C
"Mikuru, Wishing upon the Stars",95,SY/WE09-05,R
"Mikuru (Big), Meeting Mikuru",95,SY/WE09-07,R
"""Super Director"" Haruhi",95,SY/WE09-13,R
"Haruhi, Flower Viewing",95,SY/WE09-14,R
"""Bamboo Leaf Rhapsody"" Haruhi",95,SY/WE09-15,R
"Nagato, Observer",95,SY/WE09-22,R
Magician Nagato & Shamisen,95,SY/WE09-23,R
"Nagato, Summer Festival",95,SY/WE09-24,R
"Yuu, Classmate",96,BR/SE06-01,R
"Yomi, Returned from Overseas",96,BR/SE06-07,R
"Dead Master, Emerald Eyes",96,BR/SE06-09,R
"""Dead Scythe"" Dead Master",96,BR/SE06-10,R
"Dead Master, Lord of Eternal Darkness",96,BR/SE06-11,R
"Mato, Naive and Romantic",96,BR/SE06-21,R
"Black Rock Shooter, Girl from an Alien World",96,BR/SE06-22,R
"Mato & Yomi, Contrasting Girls",96,BR/SE06-23,R
"Black Rock Shooter, Blue Shock",96,BR/SE06-24,R
"Black Rock Shooter, Darkness Rider",96,BR/SE06-25,R
"Yuu, Elite Manager",96,BR/SE06-03,C
"Black Gold Saw, Blade of Darkness",96,BR/SE06-04,C
Yuu,96,BR/SE06-05,C
Black Gold Saw,96,BR/SE06-06,C
"Dead Master, Girl from an Alien World",96,BR/SE06-12,C
"Dead Master, Hollow",96,BR/SE06-13,C
"Yomi, Hope of the Volleyball Club",96,BR/SE06-14,C
Yomi Takanashi,96,BR/SE06-15,C
"Yomi, Mature Bishoujo",96,BR/SE06-16,C
"Dead Master, Dancing in Darkness",96,BR/SE06-17,C
"Dead Master, Black Throne",96,BR/SE06-18,C
Star-Shaped Strap,96,BR/SE06-19,C
Shadow Floating in Darkness,96,BR/SE06-20,C
"Black Rock Shooter, Standing Still",96,BR/SE06-26,C
"""Black Blade"" Black Rock Shooter",96,BR/SE06-27,C
"Mato, First-Year Ace Hopeful",96,BR/SE06-28,C
Mato Kuroi,96,BR/SE06-29,C
"""Rock Cannon"" Black Rock Shooter",96,BR/SE06-30,C
"Black Rock Shooter, Blue Fiery Eyes",96,BR/SE06-31,C
"Mato, Thinking of Friends",96,BR/SE06-32,C
"""Encounter"" Black Rock Shooter & Dead Master",96,BR/SE06-33,C
"""Comet"" Black Rock Shooter",96,BR/SE06-34,C
Rock Cannon,96,BR/SE06-35,C
Who Are You?,96,BR/SE06-36,C
"Mato, Xmas Party",96,BR/SE06-37,PR
"Black Rock Shooter, Will Hidden Within Eyes",96,BR/SE06-38,PR
Strength,96,BR/SE06-02,R
"""Cold Smile"" Dead Master",96,BR/SE06-08,R
Sheryl & Kamaboko,97,MK/S11-013,C
Controlling Nero,97,MK/S11-014,C
Three-Card Twenty,97,MK/S11-015,C
Yukata Nero,97,MK/S11-016,C
Nero & Sheryl,97,MK/S11-017,C
Classmate Nezu-kun,97,MK/S11-018,C
Three-Card Stone River,97,MK/S11-019,C
Gathering Foodstuffs,97,MK/S11-022,C
Yukata Elly,97,MK/S11-038,C
My Pace Saku,97,MK/S11-039,C
Close Combat Hirano,97,MK/S11-040,C
Casual Cloth Elly,97,MK/S11-041,C
Uniform Elly,97,MK/S11-042,C
Tenacious Cordelia,97,MK/S11-043,C
Information Gatherer Saku,97,MK/S11-044,C
Stubbornly Opened Door,97,MK/S11-047,C
Fortune Cookie Tsugiko,97,MK/S11-063,C
Joint Investigation Kokoro & Sheryl,97,MK/S11-064,C
Sheryl Amongst Cherry Blossoms,97,MK/S11-065,C
Problem Child Nero,97,MK/S11-066,C
G4's Leader Kokoro,97,MK/S11-067,C
Toys Activated! Sheryl,97,MK/S11-068,C
Gluttonous Nero,97,MK/S11-069,C
PDA,97,MK/S11-072,C
Arsene's Butler Yutaka,97,MK/S11-088,C
Cordelia & Elly,97,MK/S11-089,C
Cordelica Glauca,97,MK/S11-090,C
Lost in Thought Elly,97,MK/S11-091,C
Phantom Thief Arsene,97,MK/S11-092,C
Former Great Detective Kobayashi,97,MK/S11-093,C
Shy Girl Elly,97,MK/S11-094,C
Cat-eared Magnifying Glass,97,MK/S11-097,C
A Date with Just the Two of Us,97,MK/S11-024,CC
First Encounter with Opera,97,MK/S11-025,CC
Plushie And Hercule,97,MK/S11-049,CC
Merry-Go-Round,97,MK/S11-050,CC
Sherlock's Lap Pillow,97,MK/S11-074,CC
Direct Hack,97,MK/S11-075,CC
Cordelia's Proposal,97,MK/S11-099,CC
Black Cat Bookmark,97,MK/S11-100,CC
Stealth And Toys,97,MK/S11-023,CR
Tri-Ascend,97,MK/S11-048,CR
Psychokinesis,97,MK/S11-073,CR
Hyper-Sensitive,97,MK/S11-098,CR
"Milky Holmes, Detective Team",97,MK/S11-106,PR
"Sheryl & Yume, Clothing Change!?",97,MK/S11-107,PR
"Sheryl, Straightforward Girl",97,MK/S11-108,PR
"Cordelia, Hints to Solving the Case",97,MK/S11-109,PR
"Sheryl, Egg of Detective",97,MK/S11-110,PR
"Elly, Hidden Strength",97,MK/S11-111,PR
"Milky Holmes, Future Renowned Detective?",97,MK/S11-112,PR
"Genius 4, Gathering of Talent",97,MK/S11-113,PR
"Phantom Thief Empire, Thieves With Aesthetics",97,MK/S11-114,PR
"Nero, Carefree Self-Confidence",97,MK/S11-115,PR
Milky Holmes in the Detective Academy,97,MK/S11-116,PR
Sheryl in the Detective Academy,97,MK/S11-117,PR
Elly in the Detective Academy,97,MK/S11-118,PR
Cordelia in the Detective Academy,97,MK/S11-119,PR
Nero in the Detective Academy,97,MK/S11-120,PR
Henriette & Milky Holmes,97,MK/S11-121,PR
"Sheryl, Important Thngs",97,MK/S11-122,PR
"Sheryl, Very Energetic",97,MK/S11-123,PR
"Milky Holmes, Future Renowned Detective?",97,MK/S11-112p,PR
"Genius 4, Gathering of Talent",97,MK/S11-113p,PR
"Phantom Thief Empire, Thieves With Aesthetics",97,MK/S11-114p,PR
Opera Kobayashi,97,MK/S11-003,R
Sports Festival Nero & Elly,97,MK/S11-004,R
Nero Yuzurizaki,97,MK/S11-005,R
Yukata Sheryl,97,MK/S11-006,R
Cat-Ear Nero,97,MK/S11-007,R
Jumping the Gun Cordelia,97,MK/S11-028,R
Elly & Nero,97,MK/S11-029,R
Hirano & Saku,97,MK/S11-030,R
Hercule Barton,97,MK/S11-031,R
Halloween Night Elly,97,MK/S11-032,R
"""IQ1300?"" Kokoro",97,MK/S11-053,R
Snack-offering Nero,97,MK/S11-054,R
Natural Girl Sheryl,97,MK/S11-055,R
Tsugiko Zenigata,97,MK/S11-056,R
Kokoro Akechi,97,MK/S11-057,R
Halloween Night Henriette,97,MK/S11-078,R
Panicking Cordelia,97,MK/S11-079,R
Timid Elly,97,MK/S11-080,R
Black Tea Loving Cordelia,97,MK/S11-081,R
Deep Sigh Cordelia,97,MK/S11-082,R
Apron Nero,97,MK/S11-001,RR
Uniform Nero,97,MK/S11-002,RR
Book-Loving Elly,97,MK/S11-026,RR
Embarassed Elly,97,MK/S11-027,RR
Sherlock Shellingford,97,MK/S11-051,RR
Clumsy Detective Sheryl,97,MK/S11-052,RR
Uniform Cordelia,97,MK/S11-076,RR
Team Unifier Cordelia,97,MK/S11-077,RR
"""Milky Holmes"" Sheryl",97,MK/S11-101,TD
"""Milky Holmes"" Cordelia",97,MK/S11-102,TD
"""Milky Holmes"" Elly",97,MK/S11-103,TD
"""Milky Holmes"" Assemble!",97,MK/S11-104,TD
"""Milky Holmes"" Nero",97,MK/S11-105,TD
Energetic Nero,97,MK/S11-T01,TD
Joint Investigation Kokoro & Sheryl,97,MK/S11-T02,TD
Sheryl Amongst Cherry Blossoms,97,MK/S11-T03,TD
Problem Child Nero,97,MK/S11-T04,TD
G4's Leader Kokoro,97,MK/S11-T05,TD
Gluttonous Nero,97,MK/S11-T06,TD
Brave yet Single Minded Sheryl,97,MK/S11-T07,TD
Direct Hack,97,MK/S11-T08,TD
Psychokinesis,97,MK/S11-T09,TD
Cordelica Glauca,97,MK/S11-T10,TD
Lost in Thought Elly,97,MK/S11-T11,TD
Phantom Thief Arsene,97,MK/S11-T12,TD
Former Great Detective Kobayashi,97,MK/S11-T13,TD
Shy Girl Elly,97,MK/S11-T14,TD
Cat-eared Magnifying Glass,97,MK/S11-T15,TD
Chief Chef Mr. Ishinagare,97,MK/S11-008,U
Three-Card Rat,97,MK/S11-009,U
Narcisscist Nijyuri Sensei,97,MK/S11-010,U
Sugar Rush Nero,97,MK/S11-011,U
Always Smiling Sheryl,97,MK/S11-012,U
Almighty Toys?,97,MK/S11-020,U
Snacky Detective,97,MK/S11-021,U
Rei Kamitsu,97,MK/S11-033,U
Enjoy Cleaning Cordelia,97,MK/S11-034,U
Saku Tooyama,97,MK/S11-035,U
No-Good Cordelia,97,MK/S11-036,U
Hirano Hasegawa,97,MK/S11-037,U
Ideal Room,97,MK/S11-045,U
Sudden Dazzle,97,MK/S11-046,U
Energetic Nero,97,MK/S11-058,U
Recording Sheryl,97,MK/S11-059,U
Kobayashi's Rival Kamitsu,97,MK/S11-060,U
Sister Role Tsugiko,97,MK/S11-061,U
Brave yet Single Minded Sheryl,97,MK/S11-062,U
Inhale!,97,MK/S11-070,U
Critical Chop,97,MK/S11-071,U
Chief Admiring Elly,97,MK/S11-083,U
Leader of the Phantom Thief Empire Arsene,97,MK/S11-084,U
Perfect Butler Tachi,97,MK/S11-085,U
Student Council President Henriette,97,MK/S11-086,U
Reliable Sister Cordelia,97,MK/S11-087,U
Repay Kindness with Hatred,97,MK/S11-095,U
Cordelia's Garden,97,MK/S11-096,U
Misato in the Picture,98,EV/S12-013,C
Shinji on the Rooftop,98,EV/S12-014,C
"Shinji, Meeting",98,EV/S12-015,C
Evangelion Test EVA-01,98,EV/S12-016,C
"Misato, Emergency Situation",98,EV/S12-017,C
"Misato, Driver",98,EV/S12-018,C
"EVA-01, G-Type Equipment",98,EV/S12-019,C
Shinji Ikari,98,EV/S12-020,C
"Mari, Deploying",98,EV/S12-038,C
5th Angel,98,EV/S12-039,C
"Mari, New Plugsuits",98,EV/S12-040,C
Shigeru Aoba,98,EV/S12-041,C
Evangelion Locally Specified EVA-05,98,EV/S12-042,C
Makoto Hyuga,98,EV/S12-043,C
Ryoji Kaji,98,EV/S12-044,C
Mari in Cockpit of EVA-05,98,EV/S12-045,C
Kensuke Aida,98,EV/S12-063,C
7th Angel,98,EV/S12-064,C
"Asuka, Ready for Deployment",98,EV/S12-065,C
8th Angel,98,EV/S12-066,C
"Asuka, Monopolizing?",98,EV/S12-067,C
Asuka in the Purification Test Facility,98,EV/S12-068,C
"EVA-02, Regular Practical Type",98,EV/S12-069,C
9th Angel,98,EV/S12-070,C
Gendo Ikari,98,EV/S12-088,C
Kozo Fuyutsuki,98,EV/S12-089,C
"Ayanami, Bandaged",98,EV/S12-090,C
"EVA-00, Test Model",98,EV/S12-091,C
6th Angel,98,EV/S12-092,C
Ayanami in Her Apartment,98,EV/S12-093,C
"Ritsuki, Meeting Again",98,EV/S12-094,C
"Ayanami, Greeting",98,EV/S12-095,C
Operation Yashima,98,EV/S12-024,CC
Future Entrusted,98,EV/S12-025,CC
The Last Card,98,EV/S12-049,CC
Adults' Convenience And Own Goal,98,EV/S12-050,CC
Finishing Blow,98,EV/S12-074,CC
Three People Needed,98,EV/S12-075,CC
Ayanami's Smile,98,EV/S12-099,CC
Can You Back Off?,98,EV/S12-100,CC
EVA-01's First Battle,98,EV/S12-023,CR
Encounter on the Rooftop,98,EV/S12-048,CR
Worst Possible Situation,98,EV/S12-073,CR
Desperation Attack,98,EV/S12-098,CR
"Ayanami, Deploying",98,EV/S12-106,PR
"Mari, Old-Type Plug Suits",98,EV/S12-107,PR
Asuka in the Quarantine Waiting Room,98,EV/S12-108,PR
Ayanami with Secret,98,EV/S12-109,PR
"Mari, Shooting at Point-Blank Range",98,EV/S12-110,PR
"Shinji, Bento Duty",98,EV/S12-003,R
Pre-Mission Shinji,98,EV/S12-004,R
Misato Katsuragi,98,EV/S12-005,R
Kaworu on the Lunar Surface,98,EV/S12-006,R
"Misato, Entrusting the Future",98,EV/S12-007,R
"Mari, Looking at the Sky",98,EV/S12-028,R
"Mari, Secret Entry",98,EV/S12-029,R
Maya Ibuki,98,EV/S12-030,R
"EVA-02, Beast State 2",98,EV/S12-031,R
"Mari, Hard Fighting",98,EV/S12-032,R
Hikari Horaki,98,EV/S12-053,R
Asuka in the Elevator,98,EV/S12-054,R
"Asuka, Moving",98,EV/S12-055,R
"Asuka, Unaccepting",98,EV/S12-056,R
Asuka in Test Plugsuit,98,EV/S12-057,R
"Ayanami, Classmate",98,EV/S12-078,R
"EVA-00, Test Model (Revised)",98,EV/S12-079,R
"Gendo, Giving Orders",98,EV/S12-080,R
"Ayanami, Tasked with Defense",98,EV/S12-081,R
"Ayanami, Pledge to Protect Shinji",98,EV/S12-082,R
"""First Battle"" Shinji",98,EV/S12-001,RR
EVA-01 (Awaken State 1),98,EV/S12-002,RR
Mari Illustrious Makinami,98,EV/S12-026,RR
Beast Mari,98,EV/S12-027,RR
Asuka Langley Shikinami,98,EV/S12-051,RR
"Asuka, Finishing Blow",98,EV/S12-052,RR
"Ayanami, Emergency Conscription",98,EV/S12-076,RR
"Ayanami, EVA-00 Pilot",98,EV/S12-077,RR
"Misato, Operation Chief",98,EV/S12-101,TD
Ayanami by the Window,98,EV/S12-102,TD
Ayanami & Gendou,98,EV/S12-103,TD
"Ayanami, Entry Plug",98,EV/S12-104,TD
"Shinji, Transfer Student",98,EV/S12-105,TD
Shinji on the Rooftop,98,EV/S12-T01,TD
Picture of Misato,98,EV/S12-T02,TD
"Shinji, Meeting",98,EV/S12-T03,TD
Evangelion Test EVA-01,98,EV/S12-T04,TD
"Misato, Emergency Situation",98,EV/S12-T05,TD
"Misato, Driver",98,EV/S12-T06,TD
"EVA-01, G-Type Equipment",98,EV/S12-T07,TD
Angel's Assault,98,EV/S12-T08,TD
Operation Yashima,98,EV/S12-T09,TD
"Ayanami, Bandaged",98,EV/S12-T10,TD
6th Angel,98,EV/S12-T11,TD
Ayanami in Her Room,98,EV/S12-T12,TD
Ayanami's Smile,98,EV/S12-T13,TD
Can You Back Off?,98,EV/S12-T14,TD
PenPen,98,EV/S12-008,U
Kaworu Nagisa,98,EV/S12-009,U
Misato in the Living Room,98,EV/S12-010,U
"Shinji, Fired!?",98,EV/S12-011,U
"""EVA-01 Pilot"" Shinji",98,EV/S12-012,U
Angel's Assault,98,EV/S12-021,U
Second Impact,98,EV/S12-022,U
"Mari, the Other EVA-02 Pilot",98,EV/S12-033,U
4th Angel,98,EV/S12-034,U
3rd Angel,98,EV/S12-035,U
"Mari, Determined",98,EV/S12-036,U
"Kaji, Escaped",98,EV/S12-037,U
"Hidden Code ""The Beast""",98,EV/S12-046,U
Invitation to a Date,98,EV/S12-047,U
"Asuka, Pointing Out Mistakes",98,EV/S12-058,U
Toji Suzuhara,98,EV/S12-059,U
"EVA-02, Air-thrust S-Type Equipment",98,EV/S12-060,U
"Asuka, Cooking!?",98,EV/S12-061,U
"""Ace of the Euro Air Force"" Asuka",98,EV/S12-062,U
Sealed EVA-02,98,EV/S12-071,U
Disinfection,98,EV/S12-072,U
Ritsuko Akagi,98,EV/S12-083,U
Smiling Ayanami,98,EV/S12-084,U
Rei Ayanami,98,EV/S12-085,U
Yelling EVA-00 (Revised),98,EV/S12-086,U
10th Angel,98,EV/S12-087,U
Dummy System,98,EV/S12-096,U
Mysterious Facility,98,EV/S12-097,U
"Togame & Shichika, Under the Cherry Blossom Storm",99,KG/SE07-T01,TD
"""Head of Sanzu Shrine"" Meisai Tsuruga",99,KG/SE07-T02,TD
"Hakuhei Sabi, Fallen Swordsman",99,KG/SE07-T03,TD
"Nanami & Shichika, Youth",99,KG/SE07-T04,TD
"Togame & Shichika, Travels of Two",99,KG/SE07-T05,TD
Akutou Shichimi,99,KG/SE07-T06,TD
"""One Japanese Katana"" Shichika Yasuri",99,KG/SE07-T07,TD
"Kanara Azekura, Captain of the Armored Pirates",99,KG/SE07-05,C
"""Capable Subordinate of Princess Hitei"" Emonzaemon Souda",99,KG/SE07-06,C
"""Capable Subordinate of Princess Hitei"" Emonzaemon Souda",99,KG/SE07-06_,C
"""Shinou Isshouryuu"" Zanki Kiguchi",99,KG/SE07-07,C
"""Shinou Isshouryuu"" Zanki Kiguchi",99,KG/SE07-07_,C
"""Immortal"" Rinne Higaki",99,KG/SE07-08,C
"Princess Hitei, Togame's Rival",99,KG/SE07-09,C
"Meisai Tsuruga, Sentouryuu",99,KG/SE07-10,C
"Meisai Tsuruga, Sentouryuu",99,KG/SE07-10_,C
"Hyorigou, Mechanic Doll",99,KG/SE07-11,C
"""Strength of Decline"" Princess Hitei",99,KG/SE07-12,C
"""Family That Becomes Sheath"" Konayuki Itezora",99,KG/SE07-13,C
Princess Hitei's Tricks,99,KG/SE07-14,C
Princess Hitei's Tricks,99,KG/SE07-14_,C
Read Kawauso,99,KG/SE07-19,C
Longevity Umigame,99,KG/SE07-20,C
"Maniwa Bug Group, Maniwa Ninja Troops",99,KG/SE07-21,C
Propagate Penguin,99,KG/SE07-22,C
Infect Kyouken,99,KG/SE07-23,C
God houou,99,KG/SE07-24,C
Rewind Oshidori,99,KG/SE07-25,C
Ninjutsu: Danzaien,99,KG/SE07-26,C
"Togame, Brain Work Specialist",99,KG/SE07-34,C
"""Lord of the Yasuri Household"" Nanami",99,KG/SE07-35,C
"Togame, Ingenious Strategist",99,KG/SE07-36,C
"Togame, Ingenious Strategist",99,KG/SE07-36_,C
"""7th Master of Kyoutouryuu"" Shichika Yasuri",99,KG/SE07-37,C
"Nanami Yasuri, Weak yet Genius",99,KG/SE07-38,C
"""Togame's Blade"" Shichika Yasuri",99,KG/SE07-39,C
"Togame, Focused",99,KG/SE07-40,C
"Togame, Smart Strategies and Knacks",99,KG/SE07-41,C
"Togame, Smart Strategies and Knacks",99,KG/SE07-41_,C
Cheerio-!,99,KG/SE07-42,C
Cheerio-!,99,KG/SE07-42_,C
Shichika Hachiretsu (Kai),99,KG/SE07-43,C
Clash: Nanami versus Shichika,99,KG/SE07-44,C
End of Travels,99,KG/SE07-45,C
End of Travels,99,KG/SE07-45_,C
"Togame & Shicika, Trip to Gather Katanas",99,KG/SE07-46,PR
"Togame & Shichika, Beginning the Trip",99,KG/SE07-47,PR
"""Power of Acknowledgment"" Togame",99,KG/SE07-48,PR
"Princess Hitei, Supervisor of the Inspection Station of Yanari General Household",99,KG/SE07-01,R
"Ginkaku Uneri, Lord of the Geku Castle",99,KG/SE07-02,R
"""Japan's Strongest Swordsman"" Hakuhei Sabi",99,KG/SE07-03,R
"Emonzaemon, Masked Man",99,KG/SE07-04,R
Hades Koumori,99,KG/SE07-15,R
Chainbound Kuizame,99,KG/SE07-16,R
Reverse-Talk Shirasagi,99,KG/SE07-17,R
"Houou, Maniwa",99,KG/SE07-18,R
"Togame, Encounter with Shichika",99,KG/SE07-27,R
Princess Yousha,99,KG/SE07-28,R
"Togame, Last Directive",99,KG/SE07-29,R
"""First Move 'Suzuran'"" Shichika Yasuri",99,KG/SE07-30,R
"Togame & Shichika, Travel of Trials",99,KG/SE07-31,R
"Kyouto ""Yasuri""",99,KG/SE07-32,R
Nanami Yasuri,99,KG/SE07-33,R
Shana & Yuji,100,SS/W14-042,R
Kazumi as Juliet,100,SS/W14-016,C
Yuji as Romeo,100,SS/W14-017,C
Chigusa Sakai,100,SS/W14-018,C
Hayato Ike,100,SS/W14-019,C
"Shana, Confused",100,SS/W14-020,C
Kazumi in Maid Outfit,100,SS/W14-021,C
Matake Oagata,100,SS/W14-022,C
"Kazumi, Student of Misaki High SChool",100,SS/W14-023,C
"Konoe, Transfer Student with Suspicions",100,SS/W14-024,C
Eita Tanaka,100,SS/W14-025,C
"Shana & Alastor, Go to Yuji",100,SS/W14-050,C
Wilhelmina Carmel,100,SS/W14-051,C
Margery Daw,100,SS/W14-052,C
"Shana, Wish And Mission",100,SS/W14-053,C
"Shana, Flame-Haired Blazing-Eyed Hunter",100,SS/W14-054,C
Margery in Swimsuits,100,SS/W14-055,C
"Shana, Something to Protect",100,SS/W14-056,C
"""Manipulator of Objects"" Wilhelmina Carmel",100,SS/W14-057,C
"""Improvisational Poem of Slaughter"" Margery",100,SS/W14-058,C
"Shana, Staring into the Futre",100,SS/W14-059,C
Wilhelmina & Tiamat,100,SS/W14-060,C
"""Mobilizer of Ceremonial Equipment"" Khamsin Nbh'w",100,SS/W14-061,C
"""Rainbow Wings"" Merihim",100,SS/W14-086,C
"""Hunter"" Friagne",100,SS/W14-087,C
"""Seeking Researcher"" Dantalion",100,SS/W14-088,C
"""He who Loves Himself"" Sorath & ""Engulfed in Love for Others"" Tiriel",100,SS/W14-089,C
Hecate in Yukata,100,SS/W14-090,C
"""Village of Jestful Slumber"" Mea",100,SS/W14-091,C
"Pheles, Wheeler of Wind",100,SS/W14-092,C
"""Trinity"" Sydonay",100,SS/W14-093,C
"""Trinity"" Hecate",100,SS/W14-094,C
Tenmoku Ikko,100,SS/W14-095,C
The Feeling that Nothing Can Be Done,100,SS/W14-029,CC
Go to Midnight Lost Child,100,SS/W14-030,CC
Anything Is Possible,100,SS/W14-068,CC
Seized Lead,100,SS/W14-069,CC
Power of Will,100,SS/W14-070,CC
Crimson-Colored Struggle,100,SS/W14-071,CC
Birth of Denizens in This World,100,SS/W14-099,CC
Retrival of Vessels,100,SS/W14-100,CC
Battle Declaration in the School,100,SS/W14-028,CR
Battle at the Tendoukyuu,100,SS/W14-066,CR
Heaven-and-Earth Sundering,100,SS/W14-067,CR
Direct Confrontation!,100,SS/W14-098,CR
Konoe in Maid Outfit,100,SS/W14-003,R
"Kazumi, A Step Forward",100,SS/W14-004,R
Clumsy Shana,100,SS/W14-005,R
"Yuji, Changed ""Torch""",100,SS/W14-006,R
Kazumi Yoshida,100,SS/W14-007,R
"Shana, First Time Feeling This",100,SS/W14-008,R
"Shana, Apostle of Extermination",100,SS/W14-035,R
"Wilhelmina, Contractor to Tiamat",100,SS/W14-036,R
"Shana, Moment of Confrontation",100,SS/W14-037,R
"""Lovely Goblet"" Margery",100,SS/W14-038,R
"""Flame Haze"" Wilhelmina",100,SS/W14-039,R
"Shana, Flame Sword Flash",100,SS/W14-040,R
"""Chanter of Elegies"" Margery Daw",100,SS/W14-041,R
"""Corpse Retriever"" Lamis",100,SS/W14-074,R
"""Destructive Blade"" Sabrac",100,SS/W14-075,R
"Friagne, Flame Haze Murderer",100,SS/W14-076,R
"Hecate, Moment of Confrontation",100,SS/W14-077,R
"Hecate, Great Priestess",100,SS/W14-078,R
"""Thousand Changes"" Sydonay",100,SS/W14-079,R
"Shana, Development of the Town",100,SS/W14-001,RR
Kazumi in A Dress,100,SS/W14-002,RR
Shana & Alastor,100,SS/W14-031,RR
"Wilhelmina, Beautiful Princess of ""Unrivaled Battle Techniques""",100,SS/W14-032,RR
"Shana, Prideful",100,SS/W14-033,RR
"Shana, Great Vessel",100,SS/W14-034,RR
"""Master Throne"" Hecate",100,SS/W14-072,RR
"Hecate, Maiden of Oracle",100,SS/W14-073,RR
"Shana, Bearer of the Vairocana of the Offering Room",100,SS/W14-101,TD
Educator Wilhelmina,100,SS/W14-102,TD
"Shana, Student of the Misaki High School",100,SS/W14-103,TD
"Shana, Fluttered and Black-clothed",100,SS/W14-104,TD
"""Flame Haze"" Shana",100,SS/W14-105,TD
Shana who Loves Melon Bread,100,SS/W14-T01,TD
Puzzled Shana,100,SS/W14-T02,TD
The Feeling that Nothing Can Be Done,100,SS/W14-T03,TD
Wilhelmina Carmel,100,SS/W14-T04,TD
Margery Daw,100,SS/W14-T05,TD
"Shana, Flame-Haired Blazing-Eyed Hunter",100,SS/W14-T06,TD
"""Improvisational Poem of Slaughter"" Margery",100,SS/W14-T07,TD
"Shana, Something to Protect",100,SS/W14-T08,TD
"""Manipulator of Objects"" Wilhelmina Carmel",100,SS/W14-T09,TD
"Shana, Contractor of Alastor",100,SS/W14-T10,TD
"""Mobilizer of Ceremonial Equipment"" Khamsin Nbh'w ",100,SS/W14-T11,TD
Torch and Flame Haze,100,SS/W14-T12,TD
Power of Will,100,SS/W14-T13,TD
Anything is Possible,100,SS/W14-T14,TD
Keisaku Satou,100,SS/W14-009,U
Yukari Hirai,100,SS/W14-010,U
Shana who Loves Melon Bread,100,SS/W14-011,U
Shana in Swimsuits,100,SS/W14-012,U
Fumina Konoe,100,SS/W14-013,U
Yuji Sakai,100,SS/W14-014,U
"Yuji, Mystes of Midnight Lost Child",100,SS/W14-015,U
Alast Tooru,100,SS/W14-026,U
Start of Seishuu Festival,100,SS/W14-027,U
"Wilhelmina, 3 Minute Cooking",100,SS/W14-043,U
Mathilde Saint-Omer,100,SS/W14-044,U
"Shana, Contractor of Alastor",100,SS/W14-045,U
"Shana, Wings of Crimson",100,SS/W14-046,U
"""Flame Haze"" Margery",100,SS/W14-047,U
Shana as Dorothy,100,SS/W14-048,U
Margery & Marchosias,100,SS/W14-049,U
Torch And Flame Haze,100,SS/W14-062,U
Seal,100,SS/W14-063,U
Silver Flame,100,SS/W14-064,U
Challenge of Homemade Cooking,100,SS/W14-065,U
"""Three-Eyed Female Monster"" Bel Peol",100,SS/W14-080,U
"""Beautiful Whim"" Pheles",100,SS/W14-081,U
"Hecate, Empty Existence",100,SS/W14-082,U
"""Judge of Paradoxes"" Bel Peol",100,SS/W14-083,U
Friagne & Marianne,100,SS/W14-084,U
"Hecate, Opened Vessel",100,SS/W14-085,U
Statue of Pride,100,SS/W14-096,U
Devouring City,100,SS/W14-097,U
"""Onee-Sama"" Fuuka",101,DG/SE08-05,C
"Emizel, Impertinent Kid",101,DG/SE08-06,C
"Emizel, Leader of Special Killing Operation Squad",101,DG/SE08-07,C
"Fuuka, Girl with a Prinny Cap",101,DG/SE08-08,C
"Fuuka, Middle School Student Who Fell into Hell",101,DG/SE08-09,C
"Emizel, Netherworld President Junior",101,DG/SE08-10,C
"Raspberyl, President",101,DG/SE08-11,C
Prinny Wars,101,DG/SE08-12,C
Phoenix's Promise,101,DG/SE08-13,C
"Altina, Nurse",101,DG/SE08-17,C
"Nemo, Convictor",101,DG/SE08-18,C
"""Angel of Greed"" Vulcano(?)",101,DG/SE08-19,C
Nice Body Etna,101,DG/SE08-20,C
"Altina, Illegal Immigrant from Heaven",101,DG/SE08-21,C
"Great Flonneger X, Super Alloy Robot",101,DG/SE08-22,C
Bond between Angel and Demon,101,DG/SE08-23,C
"Valvatorez, Educator of Prinnies",101,DG/SE08-29,C
"Fenrich, Butler of Werewolves",101,DG/SE08-30,C
"Fenrich, Absolute Allegiance",101,DG/SE08-31,C
"Overlord Laharl, President",101,DG/SE08-32,C
"Valvatorez, Demon with Pride",101,DG/SE08-33,C
"Valvatorez, Traitor to Gods",101,DG/SE08-34,C
"Power of ""Bond""",101,DG/SE08-35,C
Pledge by Moon,101,DG/SE08-36,C
"Desco, Master of Special Section",101,DG/SE08-40,C
Arctaare,101,DG/SE08-41,C
"Arctaare, Hellmaster",101,DG/SE08-42,C
"Desco, Last Boss Training",101,DG/SE08-43,C
"""Perfect Version"" Deszet",101,DG/SE08-44,C
Final Weapon Appears,101,DG/SE08-45,C
Rebel of Hell,101,DG/SE08-46,PR
Pleinair-san,101,DG/SE08-47,PR
"Prinny, The Weakest Protagonist Ever",101,DG/SE08-48,PR
"Fuuka, Radio Personality",101,DG/SE08-49,PR
"""Slacks Power"" Fuuka",101,DG/SE08-50,PR
"Fuuka, Recovering With Immortal Pill",101,DG/SE08-51,PR
"Fuuka, Fighting Hard Even inside the Dream",101,DG/SE08-52,PR
Hell Chronicles Disgaea 4 x Nippon Ichi RADIO,101,DG/SE08-53,PR
